Receipt no,Location,Customer name,Session id,Sale date,Status,Ordertype name,Token number,Product name,Product Category,Cost Per Unit,Selling Per Unit,Quantity
BL79,Chennai,Vijay,28,09/03/2020,Ordered,On Shop,0,shirt,Formal,650,850,1
BL80,Chennai,Sunil,28,09/03/2020,Ordered,On Shop,0,Jeans  Zara,Casual Wear,700,900,1
BL80,Bangalore,Naga,28,09/03/2020,Ordered,On Shop,0,Jeans  Levis,Casual Wear,900,1100,1
BL81,Hyderabad,Rajiv,28,09/03/2020,Ordered,On Shop,0,Jeans  Zara,Casual Wear,700,900,1
BL81,Hyderabad,Mahesh,28,09/03/2020,Ordered,On Shop,0,Jeans  Lega,Casual Wear,800,1000,1
BL82,Chennai,Naga,28,09/03/2020,Ordered,On Shop,0,Jeans  Levis,Casual Wear,900,1100,1
BL83,Chennai,Mahesh,28,09/03/2020,Ordered,On Shop,0,Jeans  Lega,Casual Wear,800,1000,1
BL83,Bangalore,Ganesh,28,09/03/2020,Ordered,On Shop,0,Jeans  Levis,Casual Wear,900,1100,1
BL83,Bangalore,Kumar,28,09/03/2020,Ordered,On Shop,0,Jeans  Zara,Casual Wear,700,900,1
BL83,Chennai,Vijay,28,09/03/2020,Ordered,On Shop,0,Jeans  Denim,Casual Wear,700,900,1
BL84,Hyderabad,Sunil,28,09/03/2020,Ordered,On Shop,0,Jeans  Levis,Casual Wear,900,1100,1
BL85,Chennai,Naga,28,09/03/2020,Ordered,On Shop,0,Jeans  Levis,Casual Wear,900,1100,1
BL85,Bangalore,Mahesh,28,09/03/2020,Ordered,On Shop,0,Jeans  Lega,Casual Wear,800,1000,1
BL86,Bangalore,Ganesh,28,09/03/2020,Ordered,On Shop,0,Jeans  Denim,Casual Wear,700,900,1
BL86,Hyderabad,Kumar,28,09/03/2020,Ordered,On Shop,0,Tshirt,Semi Formal,400,600,1
BL87,Hyderabad,Vijay,28,09/03/2020,Ordered,On Shop,0,Jeans  Denim,Casual Wear,700,900,1
BL88,Bangalore,Sunil,28,09/03/2020,Ordered,On Shop,0,Tshirt,Semi Formal,400,600,1
BL89,Chennai,Naga,28,09/03/2020,Ordered,On Shop,0,Jeans  Zara,Casual Wear,700,900,1
BL90,Bangalore,Rajiv,28,09/03/2020,Ordered,On Shop,0,Jeans  Levis,Casual Wear,900,1100,2
BL91,Chennai,Mahesh,28,09/03/2020,Ordered,On Shop,0,Tshirt,Semi Formal,400,600,1
BL92,Bangalore,Naga,28,09/03/2020,Ordered,On Shop,0,Tshirt,Semi Formal,400,600,1
BL93,Bangalore,Mahesh,28,09/03/2020,Ordered,On Shop,0,Jeans  Zara,Casual Wear,700,900,1
BL94,Bangalore,Ganesh,28,09/03/2020,Ordered,On Shop,0,Jeans  Levis,Casual Wear,900,1100,1
BL94,Bangalore,Kumar,28,09/03/2020,Ordered,On Shop,0,Tshirt,Semi Formal,400,600,1
BL94,Hyderabad,Vijay,28,09/03/2020,Ordered,On Shop,0,Chain,Accessories,400,600,1
BL94,Bangalore,Sunil,28,09/03/2020,Ordered,On Shop,0,Tshirt,Semi Formal,400,600,1
BL94,Hyderabad,Naga,28,09/03/2020,Ordered,On Shop,0,Chain,Accessories,400,600,1
BL94,Hyderabad,Mahesh,28,09/03/2020,Ordered,On Shop,0,Chain,Accessories,400,600,2
BL94,Chennai,Ganesh,28,09/03/2020,Ordered,On Shop,0,Tshirt,Semi Formal,400,600,1
BL94,Hyderabad,Kumar,28,09/03/2020,Ordered,On Shop,0,Jeans  Levis,Casual Wear,900,1100,3
BL95,Chennai,Vijay,28,09/03/2020,Ordered,On Shop,0,Jeans  Levis,Casual Wear,900,1100,1
BL95,Hyderabad,Sunil,28,09/03/2020,Ordered,On Shop,0,shirt,Formal,650,850,1
BL95,Bangalore,Naga,28,09/03/2020,Ordered,On Shop,0,Shirt  Arrow,Formal,1000,1200,1
BL95,Chennai,Rajiv,28,09/03/2020,Ordered,On Shop,0,Shirt  PE,Semi Formal,600,800,1
BL95,Hyderabad,Mahesh,28,09/03/2020,Ordered,On Shop,0,Jeans  Zara,Casual Wear,700,900,1
BL95,Bangalore,Naga,28,09/03/2020,Ordered,On Shop,0,Jeans  Levis,Casual Wear,900,1100,1
BL95,Bangalore,Mahesh,28,09/03/2020,Ordered,On Shop,0,Jeans  Denim,Casual Wear,700,900,1
BL96,Hyderabad,Ganesh,28,09/03/2020,Ordered,On Shop,0,Jeans  Levis,Casual Wear,900,1100,1
BL97,Hyderabad,Kumar,28,09/03/2020,Ordered,On Shop,0,Wallet,Accessories,700,900,1
BL97,Chennai,Vijay,28,09/03/2020,Ordered,On Shop,0,Wallet,Accessories,300,500,1
BL98,Hyderabad,Sunil,28,09/03/2020,Ordered,On Shop,0,Jeans  Lega,Casual Wear,800,1000,1
BL98,Chennai,Naga,28,09/03/2020,Ordered,On Shop,0,Chain,Accessories,400,600,1
BL98,Bangalore,Mahesh,28,09/03/2020,Ordered,On Shop,0,Jeans  Denim,Casual Wear,700,900,2
BL99,Bangalore,Ganesh,28,09/03/2020,Ordered,On Shop,0,shirt,Formal,650,850,1
BL99,Bangalore,Kumar,28,09/03/2020,Ordered,On Shop,0,Shirt  PE,Semi Formal,600,800,1
BL100,Hyderabad,Vijay,28,09/03/2020,Ordered,On Shop,0,Jeans  Denim,Casual Wear,700,900,1
BL100,Hyderabad,Sunil,28,09/03/2020,Ordered,On Shop,0,Jeans  Denim,Casual Wear,700,900,1
BL101,Bangalore,Naga,28,10/03/2020,Ordered,On Shop,0,Jeans  Levis,Casual Wear,900,1100,1
BL101,Bangalore,Rajiv,28,10/03/2020,Ordered,On Shop,0,Jeans  Zara,Casual Wear,700,900,1
BL102,Hyderabad,Mahesh,28,10/03/2020,Ordered,On Shop,0,Tshirt,Semi Formal,400,600,1
BL102,Chennai,Naga,28,10/03/2020,Ordered,On Shop,0,Tshirt,Semi Formal,400,600,1
BL103,Bangalore,Mahesh,28,10/03/2020,Ordered,On Shop,0,Jeans  Zara,Casual Wear,700,900,1
BL104,Chennai,Ganesh,28,10/03/2020,Ordered,On Shop,0,shirt,Formal,650,850,1
BL105,Hyderabad,Kumar,28,10/03/2020,Ordered,On Shop,0,Jeans  Zara,Casual Wear,700,900,1
BL106,Chennai,Vijay,28,10/03/2020,Ordered,On Shop,0,Tshirt,Semi Formal,400,600,1
BL106,Bangalore,Sunil,28,10/03/2020,Ordered,On Shop,0,Tshirt,Semi Formal,400,600,1
BL106,Bangalore,Naga,28,10/03/2020,Ordered,On Shop,0,Jeans  Levis,Casual Wear,900,1100,1
BL106,Bangalore,Mahesh,28,10/03/2020,Ordered,On Shop,0,Jeans  Denim,Casual Wear,700,900,1
BL107,Bangalore,Ganesh,28,10/03/2020,Ordered,On Shop,0,Jeans  Levis,Casual Wear,900,1100,1
BL107,Chennai,Kumar,28,10/03/2020,Ordered,On Shop,0,Tshirt,Semi Formal,400,600,1
BL107,Chennai,Vijay,28,10/03/2020,Ordered,On Shop,0,Shirt  Arrow,Formal,1000,1200,1
BL108,Hyderabad,Sunil,28,10/03/2020,Ordered,On Shop,0,Chain,Accessories,400,600,1
BL108,Hyderabad,Naga,28,10/03/2020,Ordered,On Shop,0,Jeans  Levis,Casual Wear,900,1100,1
BL108,Chennai,Rajiv,28,10/03/2020,Ordered,On Shop,0,Wallet,Accessories,300,500,1
BL109,Hyderabad,Mahesh,28,10/03/2020,Ordered,On Shop,0,Jeans  Denim,Casual Wear,700,900,1
BL110,Hyderabad,Naga,28,10/03/2020,Ordered,On Shop,0,shirt,Formal,650,850,1
BL110,Hyderabad,Mahesh,28,10/03/2020,Ordered,On Shop,0,Tshirt,Semi Formal,400,600,1
BL110,Bangalore,Ganesh,28,10/03/2020,Ordered,On Shop,0,Jeans  Levis,Casual Wear,900,1100,1
BL110,Chennai,Kumar,28,10/03/2020,Ordered,On Shop,0,Wallet,Accessories,300,500,1
BL110,Chennai,Vijay,28,10/03/2020,Ordered,On Shop,0,Tshirt,Semi Formal,400,600,1
BL110,Bangalore,Sunil,28,10/03/2020,Ordered,On Shop,0,Jeans  Lega,Casual Wear,800,1000,1
BL110,Hyderabad,Naga,28,10/03/2020,Ordered,Online Order,0,Tshirt,Semi Formal,400,600,1
BL111,Bangalore,Mahesh,28,10/03/2020,Ordered,Online Order,0,Jeans  Levis,Casual Wear,900,1100,1
BL111,Hyderabad,Ganesh,28,10/03/2020,Ordered,Online Order,0,Wallet,Accessories,300,500,1
BL111,Bangalore,Kumar,28,10/03/2020,Ordered,Online Order,0,Jeans  Levis,Casual Wear,900,1100,2
BL112,Bangalore,Vijay,28,10/03/2020,Ordered,Online Order,0,Tshirt,Semi Formal,400,600,1
BL113,Hyderabad,Sunil,28,10/03/2020,Ordered,Online Order,0,Shirt  PE,Semi Formal,600,800,1
BL114,Chennai,Naga,28,10/03/2020,Ordered,Online Order,0,Jeans  Zara,Casual Wear,700,900,1
BL114,Chennai,Rajiv,28,10/03/2020,Ordered,Online Order,0,Chain,Accessories,400,600,1
BL114,Hyderabad,Mahesh,28,10/03/2020,Ordered,Online Order,0,Jeans  Levis,Casual Wear,900,1100,2
BL115,Chennai,Naga,28,10/03/2020,Ordered,On Shop,0,Tshirt,Semi Formal,400,600,1
BL116,Chennai,Mahesh,28,10/03/2020,Ordered,On Shop,0,Jeans  Levis,Casual Wear,900,1100,1
BL117,Chennai,Ganesh,28,10/03/2020,Ordered,On Shop,0,Jeans  Lega,Casual Wear,800,1000,1
BL117,Hyderabad,Kumar,28,10/03/2020,Ordered,On Shop,0,Jeans  Levis,Casual Wear,900,1100,1
BL118,Bangalore,Vijay,28,10/03/2020,Ordered,On Shop,0,Shirt  Arrow,Formal,1000,1200,1
BL119,Chennai,Sunil,28,10/03/2020,Ordered,On Shop,0,Jeans  Zara,Casual Wear,700,900,1
BL119,Bangalore,Naga,28,10/03/2020,Ordered,On Shop,0,Chain,Accessories,400,600,1
BL119,Chennai,Mahesh,28,10/03/2020,Ordered,On Shop,0,Jeans  Levis,Casual Wear,900,1100,2
BL120,Chennai,Ganesh,28,10/03/2020,Ordered,On Shop,0,Jeans  Lega,Casual Wear,800,1000,1
BL120,Bangalore,Kumar,28,10/03/2020,Ordered,On Shop,0,Jeans  Lega,Casual Wear,800,1000,1
BL121,Chennai,Vijay,28,10/03/2020,Ordered,On Shop,0,Wallet,Accessories,300,500,1
BL121,Bangalore,Sunil,28,10/03/2020,Ordered,On Shop,0,Jeans  Lega,Casual Wear,800,1000,1
BL122,Chennai,Naga,28,11/03/2020,Ordered,On Shop,0,Shirt  Arrow,Formal,1000,1200,1
BL122,Chennai,Rajiv,28,11/03/2020,Ordered,On Shop,0,Shirt  Arrow,Formal,1000,1200,1
BL123,Bangalore,Mahesh,28,11/03/2020,Ordered,On Shop,0,Jeans  Denim,Casual Wear,700,900,1
BL123,Hyderabad,Naga,28,11/03/2020,Ordered,On Shop,0,Jeans  Lega,Casual Wear,800,1000,1
BL123,Hyderabad,Mahesh,28,11/03/2020,Ordered,On Shop,0,Tshirt,Semi Formal,400,600,1
BL124,Chennai,Ganesh,28,11/03/2020,Ordered,On Shop,0,Tshirt,Semi Formal,400,600,1
BL124,Chennai,Kumar,28,11/03/2020,Ordered,On Shop,0,Jeans  Lega,Casual Wear,800,1000,1
BL125,Chennai,Vijay,28,11/03/2020,Ordered,On Shop,0,Jeans  Zara,Casual Wear,700,900,2
BL125,Hyderabad,Sunil,28,11/03/2020,Ordered,On Shop,0,Jeans  Levis,Casual Wear,900,1100,2
BL126,Chennai,Naga,28,11/03/2020,Ordered,Online Order,0,Jeans  Zara,Casual Wear,700,900,2
BL127,Chennai,Mahesh,28,11/03/2020,Ordered,On Shop,0,Wallet,Accessories,600,800,1
BL127,Hyderabad,Ganesh,28,11/03/2020,Ordered,On Shop,0,Jeans  Levis,Casual Wear,900,1100,1
BL127,Bangalore,Kumar,28,11/03/2020,Ordered,On Shop,0,Chain,Accessories,400,600,1
BL128,Bangalore,Vijay,28,11/03/2020,Ordered,Online Order,0,Jeans  Levis,Casual Wear,900,1100,3
BL129,Chennai,Sunil,28,11/03/2020,Ordered,Online Order,0,shirt,Formal,650,850,1
BL130,Hyderabad,Naga,28,11/03/2020,Ordered,Online Order,0,Chain,Accessories,400,600,1
BL130,Chennai,Rajiv,28,11/03/2020,Ordered,Online Order,0,Chain,Accessories,400,600,1
BL131,Bangalore,Mahesh,28,11/03/2020,Ordered,On Shop,0,Jeans  Levis,Casual Wear,900,1100,1
BL131,Bangalore,Naga,28,11/03/2020,Ordered,On Shop,0,Jeans  Lega,Casual Wear,800,1000,1
BL132,Hyderabad,Mahesh,28,11/03/2020,Ordered,On Shop,0,Jeans  Zara,Casual Wear,700,900,1
BL132,Chennai,Ganesh,28,11/03/2020,Ordered,On Shop,0,Chain,Accessories,400,600,1
BL133,Bangalore,Kumar,28,11/03/2020,Ordered,On Shop,0,Jeans  Zara,Casual Wear,700,900,1
BL134,Hyderabad,Vijay,28,11/03/2020,Ordered,On Shop,0,Tshirt,Semi Formal,400,600,1
BL135,Chennai,Sunil,28,11/03/2020,Ordered,On Shop,0,Jeans  Denim,Casual Wear,700,900,1
BL136,Bangalore,Naga,28,11/03/2020,Ordered,On Shop,0,Tshirt,Semi Formal,400,600,1
BL136,Hyderabad,Mahesh,28,11/03/2020,Ordered,On Shop,0,Jeans  Zara,Casual Wear,700,900,1
BL136,Hyderabad,Ganesh,28,11/03/2020,Ordered,On Shop,0,Chain,Accessories,400,600,1
BL137,Chennai,Kumar,28,11/03/2020,Ordered,On Shop,0,Jeans  Levis,Casual Wear,900,1100,2
BL138,Hyderabad,Vijay,28,11/03/2020,Ordered,On Shop,0,Jeans  Levis,Casual Wear,900,1100,1
BL139,Hyderabad,Sunil,28,12/03/2020,Ordered,On Shop,0,Jeans  Levis,Casual Wear,900,1100,1
BL140,Bangalore,Naga,28,12/03/2020,Ordered,On Shop,0,Tshirt,Semi Formal,400,600,2
BL141,Hyderabad,Rajiv,28,12/03/2020,Ordered,On Shop,0,Jeans  Levis,Casual Wear,900,1100,1
BL141,Bangalore,Mahesh,28,12/03/2020,Ordered,On Shop,0,Chain,Accessories,400,600,1
BL142,Hyderabad,Naga,28,12/03/2020,Ordered,On Shop,0,Jeans  Levis,Casual Wear,900,1100,1
BL143,Bangalore,Mahesh,28,12/03/2020,Ordered,Online Order,0,Tshirt,Semi Formal,400,600,1
BL143,Bangalore,Ganesh,28,12/03/2020,Ordered,Online Order,0,Jeans  Levis,Casual Wear,900,1100,1
BL144,Bangalore,Kumar,28,12/03/2020,Ordered,Online Order,0,Jeans  Zara,Casual Wear,700,900,1
BL145,Hyderabad,Vijay,28,12/03/2020,Ordered,Online Order,0,Shirt  Arrow,Formal,1000,1200,1
BL145,Hyderabad,Sunil,28,12/03/2020,Ordered,Online Order,0,Wallet,Accessories,300,500,1
BL145,Chennai,Naga,28,12/03/2020,Ordered,Online Order,0,Tshirt,Semi Formal,400,600,1
BL146,Chennai,Mahesh,28,12/03/2020,Ordered,Online Order,0,Tshirt,Semi Formal,400,600,1
BL146,Hyderabad,Ganesh,28,12/03/2020,Ordered,Online Order,0,Jeans  Levis,Casual Wear,900,1100,1
BL147,Bangalore,Kumar,28,12/03/2020,Ordered,Online Order,0,Jeans  Levis,Casual Wear,900,1100,1
BL148,Bangalore,Vijay,28,12/03/2020,Ordered,On Shop,0,Wallet,Accessories,700,900,1
BL148,Chennai,Sunil,28,12/03/2020,Ordered,On Shop,0,Chain,Accessories,400,600,1
BL149,Bangalore,Naga,28,12/03/2020,Ordered,Online Order,0,Jeans  Levis,Casual Wear,900,1100,1
BL149,Chennai,Rajiv,28,12/03/2020,Ordered,Online Order,0,Tshirt,Semi Formal,400,600,1
BL149,Chennai,Mahesh,28,12/03/2020,Ordered,Online Order,0,Jeans  Zara,Casual Wear,700,900,1
BL150,Chennai,Naga,28,12/03/2020,Ordered,Online Order,0,Tshirt,Semi Formal,400,600,1
BL151,Chennai,Mahesh,28,12/03/2020,Ordered,On Shop,0,Tshirt,Semi Formal,400,600,1
BL152,Chennai,Ganesh,28,12/03/2020,Ordered,On Shop,0,Tshirt,Semi Formal,400,600,1
BL153,Chennai,Kumar,28,12/03/2020,Ordered,On Shop,0,Wallet,Accessories,300,500,1
BL154,Bangalore,Vijay,28,12/03/2020,Ordered,On Shop,0,Tshirt,Semi Formal,400,600,1
BL155,Bangalore,Sunil,28,12/03/2020,Ordered,On Shop,0,Jeans  Zara,Casual Wear,700,900,1
BL155,Chennai,Naga,28,12/03/2020,Ordered,On Shop,0,Shirt  Arrow,Formal,1000,1200,2
BL156,Chennai,Mahesh,28,13/03/2020,Ordered,On Shop,0,Jeans  Levis,Casual Wear,900,1100,1
BL156,Hyderabad,Ganesh,28,13/03/2020,Ordered,On Shop,0,Shirt  PE,Semi Formal,600,800,1
BL157,Hyderabad,Kumar,28,13/03/2020,Ordered,On Shop,0,Shirt  PE,Semi Formal,600,800,1
BL157,Hyderabad,Vijay,28,13/03/2020,Ordered,On Shop,0,Jeans  Levis,Casual Wear,900,1100,1
BL157,Chennai,Sunil,28,13/03/2020,Ordered,On Shop,0,Jeans  Lega,Casual Wear,800,1000,1
BL158,Chennai,Naga,28,13/03/2020,Ordered,On Shop,0,Wallet,Accessories,300,500,1
BL158,Hyderabad,Rajiv,28,13/03/2020,Ordered,On Shop,0,Jeans  Denim,Casual Wear,700,900,1
BL158,Bangalore,Mahesh,28,13/03/2020,Ordered,On Shop,0,Tshirt,Semi Formal,400,600,1
BL158,Bangalore,Naga,28,13/03/2020,Ordered,On Shop,0,Jeans  Denim,Casual Wear,700,900,1
BL159,Bangalore,Mahesh,28,13/03/2020,Ordered,On Shop,0,Shirt  Arrow,Formal,1000,1200,1
BL159,Chennai,Ganesh,28,13/03/2020,Ordered,On Shop,0,Jeans  Levis,Casual Wear,900,1100,1
BL160,Bangalore,Kumar,28,13/03/2020,Ordered,On Shop,0,Shirt  PE,Semi Formal,600,800,1
BL160,Hyderabad,Vijay,28,13/03/2020,Ordered,On Shop,0,Jeans  Denim,Casual Wear,700,900,1
BL160,Hyderabad,Sunil,28,13/03/2020,Ordered,On Shop,0,Jeans  Levis,Casual Wear,900,1100,1
BL161,Bangalore,Naga,28,13/03/2020,Ordered,On Shop,0,Shirt  PE,Semi Formal,600,800,1
BL161,Chennai,Mahesh,28,13/03/2020,Ordered,On Shop,0,shirt,Formal,650,850,1
BL162,Chennai,Ganesh,28,13/03/2020,Ordered,On Shop,0,Jeans  Zara,Casual Wear,700,900,1
BL163,Bangalore,Kumar,28,13/03/2020,Ordered,On Shop,0,Jeans  Levis,Casual Wear,900,1100,1
BL164,Bangalore,Vijay,28,13/03/2020,Ordered,On Shop,0,Tshirt,Semi Formal,400,600,1
BL164,Chennai,Sunil,28,13/03/2020,Ordered,On Shop,0,Shirt  Arrow,Formal,1000,1200,1
BL164,Hyderabad,Naga,28,13/03/2020,Ordered,On Shop,0,Tshirt,Semi Formal,400,600,1
BL165,Chennai,Rajiv,28,13/03/2020,Ordered,On Shop,0,Tshirt,Semi Formal,400,600,1
BL166,Chennai,Mahesh,28,13/03/2020,Ordered,On Shop,0,Jeans  Levis,Casual Wear,900,1100,1
BL166,Hyderabad,Naga,28,13/03/2020,Ordered,On Shop,0,Jeans  Denim,Casual Wear,700,900,1
BL166,Bangalore,Mahesh,28,13/03/2020,Ordered,On Shop,0,Jeans  Lega,Casual Wear,800,1000,1
BL167,Chennai,Ganesh,28,13/03/2020,Ordered,On Shop,0,Jeans  Denim,Casual Wear,700,900,1
BL167,Chennai,Kumar,28,13/03/2020,Ordered,On Shop,0,Tshirt,Semi Formal,400,600,1
BL167,Hyderabad,Vijay,28,13/03/2020,Ordered,On Shop,0,shirt,Formal,650,850,1
BL168,Bangalore,Sunil,28,13/03/2020,Ordered,On Shop,0,Wallet,Accessories,300,500,1
BL168,Chennai,Naga,28,13/03/2020,Ordered,On Shop,0,Jeans  Lega,Casual Wear,800,1000,1
BL168,Chennai,Mahesh,28,13/03/2020,Ordered,On Shop,0,Jeans  Levis,Casual Wear,900,1100,1
BL169,Bangalore,Ganesh,28,13/03/2020,Ordered,On Shop,0,Jeans  Levis,Casual Wear,900,1100,2
BL170,Hyderabad,Kumar,28,13/03/2020,Ordered,On Shop,0,Jeans  Zara,Casual Wear,700,900,1
BL171,Chennai,Vijay,28,13/03/2020,Ordered,On Shop,0,Jeans  Zara,Casual Wear,700,900,1
BL171,Chennai,Sunil,28,13/03/2020,Ordered,On Shop,0,Tshirt,Semi Formal,400,600,1
BL171,Bangalore,Naga,28,13/03/2020,Ordered,On Shop,0,Wallet,Accessories,700,900,1
BL172,Hyderabad,Rajiv,28,14/03/2020,Ordered,On Shop,0,Jeans  Levis,Casual Wear,900,1100,1
BL173,Chennai,Mahesh,28,14/03/2020,Ordered,On Shop,0,Tshirt,Semi Formal,400,600,1
BL173,Hyderabad,Naga,28,14/03/2020,Ordered,On Shop,0,Tshirt,Semi Formal,400,600,1
BL174,Chennai,Mahesh,28,14/03/2020,Ordered,On Shop,0,Wallet,Accessories,300,500,1
BL174,Bangalore,Ganesh,28,14/03/2020,Ordered,On Shop,0,Jeans  Zara,Casual Wear,700,900,1
BL174,Hyderabad,Kumar,28,14/03/2020,Ordered,On Shop,0,Shirt  Arrow,Formal,1000,1200,1
BL174,Hyderabad,Vijay,28,14/03/2020,Ordered,On Shop,0,Tshirt,Semi Formal,400,600,2
BL174,Hyderabad,Sunil,28,14/03/2020,Ordered,On Shop,0,Jeans  Zara,Casual Wear,700,900,1
BL175,Chennai,Naga,28,14/03/2020,Ordered,On Shop,0,Jeans  Levis,Casual Wear,900,1100,2
BL175,Hyderabad,Mahesh,28,14/03/2020,Ordered,On Shop,0,Chain,Accessories,400,600,1
BL175,Hyderabad,Ganesh,28,14/03/2020,Ordered,On Shop,0,Tshirt,Semi Formal,400,600,1
BL175,Chennai,Kumar,28,14/03/2020,Ordered,On Shop,0,Chain,Accessories,100,300,2
BL175,Bangalore,Vijay,28,14/03/2020,Ordered,On Shop,0,Jeans  Levis,Casual Wear,900,1100,2
BL175,Bangalore,Sunil,28,14/03/2020,Ordered,On Shop,0,Jeans  Lega,Casual Wear,800,1000,1
BL175,Bangalore,Naga,28,14/03/2020,Ordered,On Shop,0,Tshirt,Semi Formal,400,600,1
BL175,Bangalore,Rajiv,28,14/03/2020,Ordered,On Shop,0,Jeans  Zara,Casual Wear,700,900,1
BL175,Hyderabad,Mahesh,28,14/03/2020,Ordered,On Shop,0,Shirt  Arrow,Formal,1000,1200,1
BL175,Chennai,Naga,28,14/03/2020,Ordered,On Shop,0,Jeans  Levis,Casual Wear,900,1100,1
BL175,Hyderabad,Mahesh,28,14/03/2020,Ordered,On Shop,0,shirt,Formal,650,850,1
BL175,Hyderabad,Ganesh,28,14/03/2020,Ordered,On Shop,0,Jeans  Levis,Casual Wear,900,1100,1
BL176,Chennai,Kumar,28,14/03/2020,Ordered,On Shop,0,Jeans  Levis,Casual Wear,900,1100,2
BL177,Bangalore,Vijay,28,14/03/2020,Ordered,On Shop,0,Jeans  Zara,Casual Wear,700,900,1
BL177,Chennai,Sunil,28,14/03/2020,Ordered,On Shop,0,Tshirt,Semi Formal,400,600,1
BL177,Bangalore,Naga,28,14/03/2020,Ordered,On Shop,0,Tshirt,Semi Formal,400,600,1
BL178,Chennai,Mahesh,28,14/03/2020,Ordered,On Shop,0,Shirt  Arrow,Formal,1000,1200,1
BL179,Bangalore,Ganesh,28,14/03/2020,Ordered,On Shop,0,Jeans  Zara,Casual Wear,700,900,1
BL180,Hyderabad,Kumar,28,14/03/2020,Ordered,On Shop,0,Shirt  PE,Semi Formal,600,800,1
BL180,Bangalore,Vijay,28,14/03/2020,Ordered,On Shop,0,Jeans  Zara,Casual Wear,700,900,1
BL180,Chennai,Sunil,28,14/03/2020,Ordered,On Shop,0,Jeans  Levis,Casual Wear,900,1100,1
BL181,Bangalore,Naga,28,14/03/2020,Ordered,On Shop,0,Chain,Accessories,400,600,1
BL181,Chennai,Rajiv,28,14/03/2020,Ordered,On Shop,0,Jeans  Levis,Casual Wear,900,1100,1
BL181,Chennai,Mahesh,28,14/03/2020,Ordered,On Shop,0,Shirt  PE,Semi Formal,600,800,1
BL182,Hyderabad,Naga,28,14/03/2020,Ordered,On Shop,0,Jeans  Zara,Casual Wear,700,900,1
BL183,Hyderabad,Mahesh,28,14/03/2020,Ordered,On Shop,0,Jeans  Levis,Casual Wear,900,1100,1
BL183,Hyderabad,Ganesh,28,14/03/2020,Ordered,On Shop,0,Jeans  Zara,Casual Wear,700,900,1
BL184,Bangalore,Kumar,28,15/03/2020,Ordered,On Shop,0,Tshirt,Semi Formal,400,600,1
BL184,Bangalore,Vijay,28,15/03/2020,Ordered,On Shop,0,Jeans  Levis,Casual Wear,900,1100,1
BL184,Chennai,Sunil,28,15/03/2020,Ordered,On Shop,0,Jeans  Levis,Casual Wear,900,1100,2
BL184,Hyderabad,Naga,28,15/03/2020,Ordered,On Shop,0,Jeans  Levis,Casual Wear,900,1100,1
BL185,Bangalore,Mahesh,28,15/03/2020,Ordered,On Shop,0,Jeans  Levis,Casual Wear,900,1100,1
BL186,Bangalore,Ganesh,28,15/03/2020,Ordered,On Shop,0,Jeans  Levis,Casual Wear,900,1100,1
BL186,Hyderabad,Kumar,28,15/03/2020,Ordered,On Shop,0,Tshirt,Semi Formal,400,600,1
BL186,Hyderabad,Vijay,28,15/03/2020,Ordered,On Shop,0,Jeans  Levis,Casual Wear,900,1100,1
BL187,Hyderabad,Sunil,28,15/03/2020,Ordered,On Shop,0,Tshirt,Semi Formal,400,600,1
BL188,Hyderabad,Naga,28,15/03/2020,Ordered,On Shop,0,Jeans  Zara,Casual Wear,700,900,1
BL189,Chennai,Rajiv,28,15/03/2020,Ordered,On Shop,0,Jeans  Levis,Casual Wear,900,1100,1
BL189,Chennai,Mahesh,28,15/03/2020,Ordered,On Shop,0,Tshirt,Semi Formal,400,600,1
BL189,Hyderabad,Naga,28,15/03/2020,Ordered,On Shop,0,Tshirt,Semi Formal,400,600,1
BL189,Chennai,Mahesh,28,15/03/2020,Ordered,On Shop,0,shirt,Formal,650,850,1
BL190,Hyderabad,Ganesh,28,15/03/2020,Ordered,On Shop,0,Tshirt,Semi Formal,400,600,1
BL191,Bangalore,Kumar,28,15/03/2020,Ordered,On Shop,0,Jeans  Levis,Casual Wear,900,1100,1
BL191,Bangalore,Vijay,28,15/03/2020,Ordered,On Shop,0,Chain,Accessories,100,300,1
BL191,Chennai,Sunil,28,15/03/2020,Ordered,On Shop,0,Chain,Accessories,100,300,1
BL192,Bangalore,Naga,28,16/03/2020,Ordered,On Shop,0,Tshirt,Semi Formal,400,600,1
BL193,Bangalore,Mahesh,28,16/03/2020,Ordered,On Shop,0,Wallet,Accessories,600,800,1
BL194,Bangalore,Ganesh,28,16/03/2020,Ordered,On Shop,0,Tshirt,Semi Formal,400,600,1
BL194,Hyderabad,Kumar,28,16/03/2020,Ordered,On Shop,0,Wallet,Accessories,300,500,1
BL195,Hyderabad,Vijay,28,16/03/2020,Ordered,On Shop,0,Jeans  Levis,Casual Wear,900,1100,1
BL195,Chennai,Sunil,28,16/03/2020,Ordered,On Shop,0,Tshirt,Semi Formal,400,600,1
BL196,Hyderabad,Naga,28,16/03/2020,Ordered,On Shop,0,Jeans  Denim,Casual Wear,700,900,1
BL197,Hyderabad,Rajiv,28,16/03/2020,Ordered,On Shop,0,Jeans  Levis,Casual Wear,900,1100,1
BL197,Chennai,Mahesh,28,16/03/2020,Ordered,On Shop,0,Shirt  Arrow,Formal,1000,1200,1
BL197,Chennai,Naga,28,16/03/2020,Ordered,On Shop,0,Jeans  Levis,Casual Wear,900,1100,1
